Cell_architecture,Substrate_stack_sequence,ETL_stack_sequence,ETL_additives_compounds,ETL_deposition_procedure,Perovskite_composition_none_stoichiometry_components_in_excess,Perovskite_additives_compounds,Perovskite_deposition_procedure,DMF_DMSO,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_additives_compounds,Backcontact_stack_sequence,Backcontact_thickness_list,Perovskite_deposition_solvents_IPA,Perovskite_deposition_thermal_annealing,prob
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,PbI2; PbBr2,Carbon-np,Spin-coating,0.7615476374005125,Toluene,PTAA,F8BT,AgAl,449.90826682111606,0,65; 100-2.0; 2.0,0.9097114074251911
nip,SLG | FTO,TiO2-c,TiCl4,Spin-coating,PbI2,PU,Spin-coating,0.6217677223736084,Diethyl ether,PTAA,Li-TFSI,AgAl,146.1709569409121,0,25; 60-20.0; 40.0,0.9097022995685685
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,none,Diiodooctane,Spin-coating,0.8693258489345694,Chlorobenzene,PTAA,F8BT,AgAl,260.99434111189873,0,60.0; 100-2.0; 5.0,0.9096996989192784
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,none,ITIC,Spin-coating,0.9022663939004048,Chlorobenzene,PTAA,NPB,Ca | Al,51.47929410883458,0,60; 100-1.0; 4.0,0.9096365021102922
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,DA2PbI4,Drop-infiltration,0.7267225595370163,Chlorobenzene,PTAA,F8BT,AgAl,115.4806972170426,0,60; 85-1.0; 25.0,0.9096225815895578
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,PbAc2,Mn,Spin-coating,0.7787640620286994,Chlorobenzene,PTAA,F4-TCNQ,AgAl,70.7346765541229,0,60; 110-1.0; 10.0,0.9096122411812303
nip,SLG | FTO,TiO2-c,Nb,CBD,PbI2,Rhodanina,Spin-coating,0.9322412060977248,Chlorobenzene,Spiro-MeOTAD,JQ3; Li-TFSI; TBP,MoO3 | Al,443.08735123704446,0,100.0-55.0,0.9092786103761576
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,PbCl2,beta-cyclodextrin,Spin-coating,0.819992824926275,Chlorobenzene,PTAA,TAPC,AgAl,98.59855612328053,0,65.0; 100-3.0; 10.0,0.9092433097379489
nip,SLG | FTO,TiO2-c,Ag,Spin-coating,PbI2,PEAI,Spin-coating,0.9707847481952754,Chlorobenzene,PTAA,Li-TFSI,AgAl,168.8223253683692,0,0.0; 90.0-10.0; 50.0,0.9092374626353583
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,Phenylethylammonium iodide,Spin-coating,0.9183185735440701,Diethyl ether,PTAA,F4-TCNQ,Ca | Al,413.96420556236035,0,90; 150-100.0; 10.0,0.9092282198281
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,PbAc2,KSCN,Spin-coating,0.7659947043683981,Chlorobenzene,PTAA,TAPC,AgAl,48.554024778955,0,60.0; 100-2.0; 5.0,0.909183299595629
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,PbI2; PbBr2,Mn,Spin-coating,0.3901036872839708,Chlorobenzene,PTAA,TAPC,AgAl,94.24324732632418,0,60; 100-3.0; 10.0,0.9091452230547208
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,Stoichiometric,ITIC,Spin-coating,0.7814411265840057,Chlorobenzene,PTAA,F4-TCNQ,AgAl,68.5914250438705,0,25; 95-5.0; 60.0,0.9091210281651627
nip,SLG | FTO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,PbI2,Zr(AC)4,Spin-coating,0.8788447064913373,Chlorobenzene,PTAA,O2,Al,183.90088108781083,0,100.0-60.0,0.9089743739975908
pin,SLG | FTO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,Stoichiometric,Diiodooctane,Spin-coating >> CBD,0.858418360626193,Chlorobenzene,PTAA,NPB,Ag,421.6676846247368,0,160.0-10.0,0.908918238419042
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,DA2PbI4,Spin-coating,0.7752879574449131,Chlorobenzene,PTAA,F8BT,AgAl,413.5448033122757,0,65-2.0,0.9087627146406522
pin,SLG | ITO,C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,NH4SCN,Spin-coating,0.9432470211812911,Chlorobenzene,PTAA,NPB,MoO3 | Ag,195.80886748980936,0,140.0-10.0,0.9087479209488749
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,PbCl2,E2CA,Spin-coating,0.8427402771363819,Chlorobenzene,PTAA,F8BT,AgAl,111.02469423947201,0,65; 100-1.0; 60.0,0.908688052269886
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,PbI2; PbBr2,Cs,Spin-coating,0.3824841464495848,Diethyl ether,PTAA,F4-TCNQ,Al,94.83806304776007,0,60; 100-1.0; 10.0,0.9086145218259561
nip,SLG | FTO,TiO2-c,Sn,Spin-coating,PbI2,PCBM-60,Spin-coating,0.840388982129083,Chlorobenzene,Spiro-MeOTAD,Li-TFSI; O2; TBP,MoO3 | Au,502.1258997541912,0,100.0-20.0,0.9085679452336968
nip,SLG | FTO,TiO2-c,Galliumnitrate hydrate,Spin-coating,PbI2; PbBr2,SA-1,Spin-coating,0.9691509804433899,Chlorobenzene,Spiro-MeOTAD,JQ2; Li-TFSI; TBP,MoO3 | Al,464.36283758953425,0,100.0; 100-10.0; 15.0,0.9083759524370089
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,PbAc2,ITIC,Spin-coating,0.740581174310261,Chlorobenzene,PTAA,TAPC,AgAl,48.198958391567785,0,60; 100-2.0; 10.0,0.9083299908176395
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,none,I2,Spin-coating,0.8630866001211265,Chlorobenzene,PTAA,F8BT,Al,365.78477334729104,0,140.0-240.0,0.9082896298489973
pin,SLG | ITO,C60 | BCP,Undoped,Evaporation,Stoichiometric,CH2I2,Spin-coating,0.814407176983081,Chlorobenzene,PTAA,F8BT,Al,118.2694441117329,0,60.0; 100.0-5.0; 10.0,0.9082404257664822
pin,SLG | ITO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,Carbon-nt,Spin-coating,0.7002864540176825,Chlorobenzene,PTAA,NPB,Al,61.726210103568164,0,60; 100-0.33; 10.0,0.9082275980340819
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,Stoichiometric,PMA,Spin-coating,0.8005327258415266,Diethyl ether,PTAA,NPB,Ag,37.1995064225063,0,60; 100-2.0; 5.0,0.9081471782606271
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,Stoichiometric,Carbon-nt,Spin-coating,0.8727366570506383,Chlorobenzene,PTAA,F4-TCNQ,AgAl,384.33000426771736,0,60; 85-1.0; 25.0,0.9081191051190962
pin,SLG | ITO,PCBM-60 | BCP,DMOPA ,Spin-coating | Spin-coating,Stoichiometric,DA2PbI4,Drop-infiltration,0.7419789963187371,Chlorobenzene,PTAA,TAPC,AgAl,102.17967056484544,1,60; 80-1.5; 2.0,0.9081025445337063
nip,SLG | FTO,TiO2-c,TOPD,Spin-coating,PbI2,Graphene-QDs,Spin-coating,0.7453742600163369,Chlorobenzene,Spiro-MeOTAD,JQ1; Li-TFSI; TBP,MoO3 | Au,465.3056832330561,0,100.0-25.0,0.9080812224786945
nip,SLG | FTO,SnO2-c,La,Spin-coating,NH4Cl,AgI,Spin-coating >> CBD,0.8010427136951557,Chlorobenzene,PTAA,TPFB,Ag,288.07168286397905,0,100.0-50.0,0.9079362712219157
nip,SLG | FTO,TiO2-c,TiCl4,Spin-coating,PbI2,PEAI,Spin-coating,0.9423716684479276,Chlorobenzene,PTAA,O2,AgAl,174.31793805096157,0,100.0-10.0,0.9079111229159634
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,PbI2,Diiodooctane,Spin-coating,0.7392523007592791,Chlorobenzene,PTAA,F4-TCNQ,AgAl,123.77789789064266,0,60.0; 85.0-2.0; 25.0,0.907772646873159
pin,SLG | ITO,C60 | BCP,Undoped,Evaporation,none,CH2I2,Spin-coating,0.903713211856877,Chlorobenzene,PTAA,F8BT,Al,134.21261927618826,0,50; 100-1.0; 10.0,0.9077130897003969
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,none,DA2PbI4,Drop-infiltration,0.9810799251832975,Chlorobenzene,PTAA,F4-TCNQ,Al,404.6856833799788,0,60.0; 85.0-1.0; 25.0,0.9076754314982077
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,P123,Spin-coating,0.7944877208980614,Chlorobenzene,PTAA,F4-TCNQ,AgAl,87.89714462684887,0,60; 100-1.0; 4.0,0.9076718044227003
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,Pb,FEAI,Spin-coating,0.8747106812931817,Chlorobenzene,P3HT,Li-TFSI; TBP,AgAl,291.09280696830746,0,70-20.0,0.9076613253300057
pin,SLG | ITO,C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,DA2PbI4,Spin-coating,0.9078948165243779,Chlorobenzene,PTAA,F4-TCNQ,Ag,329.44193363242545,0,25; 100-10.0; 5.0,0.907636879629216
pin,SLG | ITO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,Diiodooctane,Spin-coating >> CBD,0.8848665117544797,Chlorobenzene,PTAA,F4-TCNQ,AgAl,120.15244090360395,0,50; 100-2.0; 10.0,0.9075952806972765
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,Stoichiometric,PU,Spin-coating,0.894223507494214,Diethyl ether,PTAA,Undoped,Cu,408.63406528246895,0,65.0; 100.0-5.0; 10.0,0.9075750653295646
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,none,FACl,Spin-coating,0.8867921099615848,Chlorobenzene,PTAA,TAPC,Al,47.35227979244229,0,60; 85-1.0; 25.0,0.9075250804517769
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,NH4Cl,KSCN,Spin-coating,0.7350475346755756,Chlorobenzene,PTAA,F4-TCNQ,Ag,533.1340217451736,0,100.0-25.0,0.9073415703190865
nip,SLG | FTO,TiO2-c,Ethanolamine,Spin-coating,PbI2,TDZT,Spin-coating,0.9606755753804533,Chlorobenzene,Spiro-MeOTAD,Li-TFSI; TPB,AgAl,135.20655548981233,0,100.0-1.5,0.9072737605827739
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,Stoichiometric,DA2PbI4,Drop-infiltration,0.8151867622105152,Chlorobenzene,PTAA,F8BT,Al,92.92483351966347,0,60; 100-1.0; 5.0,0.9072657967212424
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,NH4Cl,Diiodooctane,Spin-coating >> CBD,0.815732002813697,Chlorobenzene,PTAA,F4-TCNQ,AgAl,79.06784758243809,0,60.0-45.0,0.9070935926047524
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,Stoichiometric,NMA,Spin-coating,0.8303414022352719,Diethyl ether,PTAA,F4-TCNQ,Ag,278.64046698416774,0,60; 100-1.0; 5.0,0.9070152558865361
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,NH4Cl,DA2PbI4,Drop-infiltration,0.8466074759542259,Chlorobenzene,PTAA,Li-TFSI; Polystyrene; TBP,AgAl,246.49362615167925,0,65; 100-2.0; 2.0,0.9070128134469014
pin,SLG | ITO,SnO2-np,Undoped,Spin-coating,Stoichiometric,ITIC; PCBM-60,Spin-coating,0.7243560528404748,Chlorobenzene,PTAA,TAPC,AgAl,150.4149534569591,0,240.0-0.1,0.907001672701582
pin,SLG | ITO,C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,PbI2; PbBr2,NH4I,Spin-coating,0.8728312808418305,Chlorobenzene,PTAA,NPB,Cu,279.80531167678487,0,65.0; 100.0-1.0; 5.0,0.9069688650406508
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,none,ITIC,Spin-coating,0.7321387838897668,Chlorobenzene,PTAA,TAPC,Al,336.22307035565024,0,70.0-1.0,0.9068510358891925
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,PbAc2,Benzoquinone,Spin-coating >> CBD,0.8077199905681958,Chlorobenzene,PTAA,F4-TCNQ,Ag,92.77860490779881,0,60.0-20.0,0.9068508699462189
nip,SLG | FTO,TiO2-c,Ethanolamine,Spin-coating,PbCl2,TDZDT,Spin-coating,0.7767481765417918,Chlorobenzene,PTAA,LAD,MoO3 | Au,451.3468848366663,0,100.0-100.0,0.9068279068935295
pin,SLG | ITO,C60 | BCP,Undoped,Evaporation,Stoichiometric,PEA,Spin-coating,0.9784571534009912,Chlorobenzene,PTAA,NPB,Ca | Al,379.165733932295,0,25; 100-10.0; 10.0,0.9067645365481822
nip,SLG | FTO,SnO2-c,SnCl2; MercaptoPropionic acid; Urea,Spin-coating,NH4Cl,Diiodooctane,Spin-coating >> CBD,0.19722418513234952,Chlorobenzene,PTAA,LAD,AgAl,237.22138560956864,0,65; 100-1.0; 1.0,0.9067110526733507
pin,SLG | FTO,C60 | BCP,Undoped,Evaporation,PbI2; PbBr2,Carbon-nt,Spin-coating,0.8920273471859255,Chlorobenzene,PTAA,F8BT,Ca | Al,450.2678397706771,0,60.0; 85.0-1.0; 25.0,0.9066434666481429
nip,SLG | FTO,TiO2-c,Sn,Spin-coating,PbAc2,Rhodanina,Spin-coating,0.910600894533494,Chlorobenzene,Spiro-MeOTAD,JQ3; Li-TFSI; TBP,MoO3 | Au,458.93837492407516,0,100.0-3.0,0.9064306906516083
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,PbI2; PbBr2,CdCl2,Spin-coating,0.7899544610460448,Diethyl ether,PTAA,O2,Ag,320.163618732316,0,100.0-10.0,0.9063824432367037
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,NH4Cl,DA2PbI4,Spin-coating,0.8284947479408987,Chlorobenzene,PTAA,TPFB,Ag,160.1421781985773,0,65; 100-2.0; 5.0,0.9063006593081382
pin,SLG | ITO,PCBM-60,TBAB,Spin-coating,PbI2; PbBr2,HATNA,Spin-coating,0.8643253625039496,Diethyl ether,PTAA,F8BT,AgAl,72.68636345640215,0,40; 100-2.0; 10.0,0.9062821675736181
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,PbAc2,Benzoquinone,Spin-coating >> CBD,0.7729516146185982,Chlorobenzene,PTAA,F8BT,AgAl,68.57953067951232,0,65.0-1.0,0.9062799913238793
nip,SLG | FTO,SnO2-c,Ti3C2,Spin-coating,MAI,Carbon-nt,Spin-coating,0.7976050579385512,Chlorobenzene,PTAA,LAD,AgAl,193.29302681121922,0,140.0-10.0,0.9062682424384301
pin,SLG | ITO,SnO2-np,Undoped,Spin-coating,Stoichiometric,NH4I,Spin-coating >> CBD,0.8078685355885731,Chlorobenzene,PTAA,TAPC,AgAl,215.46281518925647,0,100.0-15.0,0.905952676762388
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,PbI2,Cl; DPE,Spin-coating >> CBD,0.752266153577071,Chlorobenzene,PTAA,NPB,AgAl,361.7134556475023,0,80.0-180.0,0.9056275409680268
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,PbI2,Mn,Spin-coating,0.7521265580515066,Chlorobenzene,P3HT,Undoped,AgAl,110.24834870753716,0,60; 100-45.0; 50.0,0.9055941034934316
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,DA2PbI4,Drop-infiltration,0.7792816035606046,Chlorobenzene,PTAA,F8BT,AgAl,111.29515838327589,0,60.0; 100.0-5.0; 10.0,0.905306694777667
pin,SLG | ITO,C60 | BCP,Undoped,Evaporation,PbI2; PbBr2,NH4I,Spin-coating,0.8244241455445623,Chlorobenzene,PTAA,F8BT,AgAl,109.67658690462025,0,60.0; 85.0-1.0; 25.0,0.9051885656612283
nip,SLG | FTO,TiO2-c,Undoped,Evaporation,PbI2,CNDs@K,Spin-coating,0.8765866542532167,Diethyl ether,Spiro-MeOTAD,Li-TFSI; Si NPs,AgAl,54.147769062899954,0,100.0-5.0,0.9051660919341226
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,Terephthalic acid,Spin-coating >> Spin-coating,0.8607189702601059,Diethyl ether,PTAA,F4-TCNQ,AgAl,361.94167238845057,0,60; 100-1.0; 2.0,0.9051607033625099
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,Stoichiometric,DA2PbI4,Drop-infiltration,0.7680600555619327,Chlorobenzene,PTAA,F8BT,AgAl,89.35147953588587,0,65.0-20.0,0.9050761988337696
nip,SLG | FTO,TiO2-c | TiO2-nw,Undoped,Spin-coating | Hydrothermal,PbI2,H2O; Ti3C2Tx,Spin-coating,0.959080248643282,Ethyl acetate,PTAA,Li-TFSI; TBP,AgAl,246.9387908487348,0,100.0-144.0,0.9049494219855441
nip,SLG | FTO,TiO2-c,Phosphotungstic acid; WCl6,Spin-coating,PbI2,I2,Spin-coating,0.9270672020244433,Chlorobenzene,Spiro-MeOTAD,JQ3; Li-TFSI; TBP,Au,175.41716019098368,0,100.0-5.0,0.904792059740116
nip,SLG | FTO,TiO2-c,Undoped,E-beam evaporation,PbI2,Butylamineiodide,Spin-coating,0.9540977107007148,Chlorobenzene,PTAA,TPFB,AgAl,180.80409250242255,0,100.0-15.0,0.9047520785891207
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,Stoichiometric,OTAB,Spin-coating,0.8815637759117684,Chlorobenzene,PTAA,F8BT,AgAl,61.60806219124434,0,60.0-2.0,0.9046985911985892
nip,SLG | FTO,TiO2-c,Sn,Spin-coating,PbI2,Rhodanina,Spin-coating,0.9327907788440913,Chlorobenzene,Spiro-MeOTAD,Li-TFSI,MoO3 | Au,474.7653222795938,0,100.0-33.0,0.9042991225759007
nip,SLG | FTO,TiO2-c,rGraphene oxide,Spin-coating,PbCl2,Butanediaminedihydroiodide,Spin-coating,0.724541070926669,Chlorobenzene,PTAA,Li-TFSI,AgAl,324.7714290721907,0,100; 120-100.0; 20.0,0.9042979609728006
nip,SLG | FTO,SnO2-np,Al,Spin-coating,NH4Cl,ITIC; PCBM-60,Spin-coating,0.7522571484510416,Chlorobenzene,PTAA,Li-TFSI,Ag,365.5411523617406,0,100.0-10.0,0.9042809490987014
nip,SLG | FTO,TiO2-c,Nb,CBD,PbI2,SWCNTs,Spin-coating,0.9088354753464963,Diethyl ether,Spiro-MeOTAD,JQ1; Li-TFSI; TBP,MoO3 | Au,490.12265328262663,0,100.0-80.0,0.9041670848048657
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,PbI2; PbBr2,Diiodooctane,Spin-coating,0.9029871159433681,Chlorobenzene,PTAA,F4-TCNQ,AgAl,72.84921040710833,0,110; 115-60.0; 30.0,0.9040933596068815
pin,SLG | ITO,PCBM-60 | LiF,PNDI-2T ,Spin-coating | Evaporation,Stoichiometric,Cl; DPE,Spin-coating >> CBD,0.9807339291315658,Chlorobenzene,PTAA,F4-TCNQ,MoO3 | Al,406.9689536834316,0,60; 100-2.0; 5.0,0.9040319566584475
nip,SLG | FTO,TiO2-c,Zn,Spin-coating,PbI2,Hexamethylphosphoramide,Spin-coating,0.8866391167439881,Chlorobenzene,PTAA,Li-TFSI,Au,328.84763200154504,0,100.0-1.5,0.9040295985817369
nip,SLG | FTO,SnO2-c,Bi2O2S-np,Spin-coating,NH4Cl,Cl; DPE,Spin-coating >> CBD,0.7964461970104013,Chlorobenzene,PTAA,TPFB,Ag,154.96613136371457,0,25; 60-20.0; 40.0,0.9039830983030983
pin,SLG | ITO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,Stoichiometric,NH4SCN,Spin-coating,0.7279149536932921,Chlorobenzene,PTAA,F4-TCNQ,Al,115.56460115354977,0,60.0; 80-1.0; 5.0,0.9039778696689812
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,Stoichiometric,MACSN,Spin-coating,0.8471837816440075,Chlorobenzene,PTAA,F4-TCNQ,Cu,366.9496266545101,0,60; 80-2.0; 5.0,0.9038088452671182
pin,SLG | ITO,PCBM-60 | BCP,DMOAP ,Spin-coating | Spin-coating,PbAc2,Rb,Spin-coating,0.7458549608577172,Chlorobenzene,PTAA,F8BT,AgAl,87.28117039806492,0,25.0-5.0,0.9036873677452811
pin,SLG | FTO,C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,none,Acetate,Spin-coating,0.8460690911382927,Chlorobenzene,PTAA,PolyTPD,Al,395.98180881930585,0,170.0-10.0,0.9035281061546436
nip,SLG | FTO,SnO2-c,Bi2O2S-np,Spin-coating,NH4Cl,beta-cyclodextrin,Spin-coating,0.7250708230137453,Chlorobenzene,PTAA,O2,Ag,16.868364500924372,0,0.0; 90.0-10.0; 50.0,0.9035139031210627
pin,SLG | ITO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,Stoichiometric,PbC2N2S2,Spin-coating,0.90436001134663,Chlorobenzene,PTAA,F4-TCNQ,AgAl,254.91319986736727,0,200.0-60.0,0.9034679563500115
nip,SLG | FTO,TiO2-c,CF3NaO2S,Spin-coating,PbI2,ABS,Spin-coating,0.9144394951740082,Chlorobenzene,PTAA,Li-TFSI; TBP,AgAl,99.6540454511412,0,105.0-20.0,0.9034437688306528
nip,SLG | FTO,SnO2-c,Undoped,ALD,Pb,SnS-QDs,Spin-coating,0.8590525866083776,Chlorobenzene,P3HT,Li-TFSI,AgAl,287.05449042711007,0,60; 100-30.0; 90.0,0.9034012868852733
nip,SLG | FTO,TiO2-c,rGraphene oxide,Spin-coating,PbI2,2Ph-ox,Spin-coating,0.917556872966382,Chlorobenzene,PTAA,O2,AgAl,132.06252819126587,0,100.0-5.0,0.9033219358882293
nip,SLG | ITO,TiO2-c,Zn,Spin-coating,PbI2; PbBr2,Caffeine,Spin-coating,0.5945195148274605,Diethyl ether,Spiro-MeOTAD,JQ3; Li-TFSI; TBP,MoO3 | Al,94.32407446067351,0,100; 100-10.0; 60.0,0.9032491486767085
pin,SLG | ITO,PCBM-60 | LiF,DIO,Spin-coating | Evaporation,none,DA2PbI4,Drop-infiltration,0.7212402995590192,Chlorobenzene,PTAA,TAPC,Al,93.7895107731586,0,70.0| 120.0-10.0| 20.0,0.9032465107788855
pin,SLG | ITO,PCBM-60 | bis-C60,Undoped,Spin-coating | Spin-coating,Stoichiometric,DCL97,Spin-coating,0.7347171277150158,Chlorobenzene,PTAA,F4-TCNQ,AgAl,326.5549837598555,0,60; 100-3.0; 10.0,0.9030135704255466
nip,SLG | FTO,SnO2-c,Li,Spin-coating,PbCl2,H2O,Spin-coating,0.7215706452171479,Chlorobenzene,P3HT,Li-TFSI; TBP,Al,527.0921926398246,0,100.0-55.0,0.9030056062866364
nip,SLG | FTO,TiO2-c,CF3NaO2S,Spin-coating,PbI2,PEG-[60]fullerenes,Spin-coating,0.896927485330234,Chlorobenzene,Spiro-MeOTAD,FK210,AgAl,107.38460641476128,0,104.0-10.0,0.9029799672979166
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,Stoichiometric,Rb,Spin-coating,0.7074132519467062,Chlorobenzene,PTAA,F8BT,AgAl,74.10234235173691,0,160-30.0,0.9029169340536045
nip,SLG | FTO,TiO2-c,Fe,Spin-coating,PbI2,Polyurethane,Spin-coating,0.16286736413360203,Chlorobenzene,PTAA,Li-TFSI,AgAl,82.52792799531869,0,100.0-50.0,0.9028919278348232
nip,SLG | FTO,TiO2-c, TiCl4,Spin-coating,PbCl2,PCBM-60,Spin-coating,0.7832708036711563,Chlorobenzene,Spiro-MeOTAD,JQ2; Li-TFSI; TBP,Au,317.9415902030961,0,100.0-2.0,0.9028910982119556
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,ITIC; PCBM-60,Spin-coating,0.7198469091998797,Chlorobenzene,PTAA,F4-TCNQ,AgAl,58.168203357431864,0,60.0-150.0,0.9028403437762318
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,none,Carbon-nt,Spin-coating,0.9434003433220293,Chlorobenzene,PTAA,F4-TCNQ,Ag,392.0747912515338,0,60.0; 80-1.0; 5.0,0.902783814955734
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Pb,ETI,Spin-coating,0.38505836990145786,Chlorobenzene,PTAA,TAPC,AgAl,100.78434830357295,0,60; 100-1.0; 10.0,0.9027242303637966
pin,SLG | FTO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,PbI2,NH4SCN,Spin-coating,0.6309707062666545,Chlorobenzene,PTAA,TAPC,AgAl,103.12037539550441,0,60.0-45.0,0.9027216853097064
pin,SLG | ITO,SnO2-np,Undoped,Spin-coating,Stoichiometric,Cl; DPE,Spin-coating >> CBD,0.9671558022442598,Chlorobenzene,PTAA,PolyTPD,Ca | Al,407.9848805518134,0,60; 100-2.0; 10.0,0.9027019733482525
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,Graphene oxide,Spin-coating,0.7569795506434,Chlorobenzene,PTAA,F4-TCNQ,Al,308.8027596317361,0,60.0; 85.0-1.0; 25.0,0.9026612306319381
pin,SLG | ITO,PCBM-60 | C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,none,DCL97,Spin-coating,0.729567563160024,Chlorobenzene,PTAA,NPB,AgAl,350.71506126218554,0,70-60.0,0.9026394427149314
pin,SLG | ITO,C60 | BCP,Undoped,Spin-coating | Evaporation | Evaporation,Stoichiometric,CH2I2,Spin-coating >> CBD,0.8400898079149783,Chlorobenzene,PTAA,F8BT,AgAl,127.76776624570218,0,60; 100-0.5; 5.0,0.9024963114187194
nip,SLG | ITO,TiO2-c,TOPD,Spin-coating,PbI2; PbBr2,PbSCN2,Spin-coating,0.9682676874203675,Diethyl ether,Spiro-MeOTAD,Li-TFSI; TPB,MoO3 | Al,200.4801131115276,0,100.0; 120.0-90.0; 15.0,0.9024956686069842
pin,SLG | ITO,PCBM-60 | LiF,Undoped,Spin-coating | Evaporation,Stoichiometric,beta-cyclodextrin,Spin-coating,0.7378179784866639,Chlorobenzene,PTAA,TAPC,AgAl,92.92271190559921,0,60; 100-3.0; 20.0,0.9024679704118577
pin,SLG | ITO,PCBM-60 | ZnO-np,Undoped,Spin-coating | Spin-coating,Stoichiometric,NH4SCN,Spin-coating,0.986822631271272,Chlorobenzene,PTAA,F8BT,Au,404.7236242513286,0,50.0; 150.0-3.0; 5.0,0.902444523004203
